page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
21,105,Retno,Indonesia,Group,Executive Room King,Stayed 2 nights in September 2024,10.0,Exceptional,Your hotel is pleasant.,"Strategic location, easy to travel and find food. All hotel staff are friendly and assist all guests. The rooms are clean and tidy.","September 19, 2024"
22,106,Agustinus,Indonesia,Couple,Deluxe Room Twin,Stayed 1 night in September 2024,10.0,Exceptional,Exceptional,Value foe money and good location,"September 18, 2024"
22,107,Elisabeth,Indonesia,Couple,Deluxe Room King,Stayed 1 night in August 2024,9.6,Exceptional,Exceptional,"Hotel with good inner void garden and complete facility. Very good location. The staff is polite, humble, and helpful. Breakfast is good with plenty of choice. Maybe if the rooms is refresh / renovated it would be perfect 😀","September 12, 2024"
22,108,SITI,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in September 2024,9.6,Exceptional,Like it!,"Nyaman, lokasi dekat kmn2, minuman dan makanan enak. Akan balik lg jika ada kesempatan! Terima kasih santika utk servicenya","September 11, 2024"
22,109,Aina,Malaysia,Family with teens,Superior Room King,Stayed 1 night in September 2024,9.6,Exceptional,Highly recommended stay in the center of Bandung city,"Was very happy with this stay; the rooms were very comfortable and clean, and the staff were extremely helpful and warm. Only down side is there is no iron in the room, and the hotel only have a small quantity that can borrowed. Otherwise this was an excellent stay.","September 05, 2024"
22,110,Aina,Malaysia,Family with teens,Superior Room Twin,Stayed 1 night in September 2024,9.6,Exceptional,Highly recommended stay in the center of Bandung city,"Was very happy with this stay; the rooms were very comfortable and clean, and the staff were extremely helpful and warm. Only down side is there is no iron in the room, and the hotel only have a small quantity that can borrowed. Otherwise this was an excellent stay.","September 05, 2024"
23,111,Ardian,Indonesia,Group,Deluxe Room King,Stayed 1 night in July 2024,9.6,Exceptional,Exceptional,"Lokasi dekat kemana2, staff ramah, service memuaskan. Oke banget","September 02, 2024"
23,112,Ardian,Indonesia,Group,Superior Room King,Stayed 1 night in July 2024,9.6,Exceptional,1 night,"Tua tapi elegan, breakfast enak, suasanan nyaman, kamar besar. Ranjang besar.","September 02, 2024"
23,113,Novera,Indonesia,Business traveler,Deluxe Room Twin,Stayed 1 night in August 2024,10.0,Exceptional,Clean and nice vibe,"The room was neat, clean and comfortable. It will be a nice choice to stay in Bandung.","August 25, 2024"
23,114,Andreas,Indonesia,Couple,Deluxe Room Twin,Stayed 3 nights in August 2024,9.2,Exceptional,Hotel Legendaris,"Hotel yang termasuk sudah legendaris ini terletak di pusat kota, mall hanya tinggal melangkah kesebrang, Staff yang ramah, kebersihan cukup baik, hanya sedikit yang perlu diperhatikan yaitu mengganti seprai tidur yang nampak sudah tua dan ada noda yang tidak dapat dibersihkan.","August 19, 2024"
23,115,Delany,Indonesia,Business traveler,Deluxe Room King,Stayed 1 night in August 2024,10.0,Exceptional,Super Cool,"I like this hotel, besides being strategic, everything is very private. Just one suggestion, the elevator should require an access card.","August 12, 2024"
24,116,Malika,Indonesia,Couple,Superior Room King,Stayed 1 night in April 2024,10.0,Exceptional,Exceptional,Great hotel,"August 12, 2024"
24,117,Bambang,Indonesia,Couple,Superior Room King,Stayed 1 night in January 2024,9.6,Exceptional,City center location,"The hotel with wooden room decor feels like it's from the 90s, it needs a total renovation, the old shower faucet needs to be replaced because it does not function well, cleanliness and staff are good, breakfast is monotonous, it would be better to change the menu every day. Since staying for more than one night, it feels like the same menu, decreasing the appetite. The parking is spacious.","August 11, 2024"
24,118,Dinny,Indonesia,Group,Executive Room King,Stayed 1 night in April 2024,10.0,Exceptional,Nice,"Good location, plenty of food options during breakfast.","August 06, 2024"
24,119,julian,Australia,Solo traveler,Deluxe Room Twin,Stayed 2 nights in July 2024,6.4,Good,Adequate,A bit tired but perfectly adequate. The hotel has an authentic Indonesian vibe which I enjoyed. Room is large but slightly noisy. Breakfast was fantastic,"August 02, 2024"
24,120,LIE,Indonesia,Couple,Superior Room King,Stayed 3 nights in July 2024,9.6,Exceptional,Clasic hotel in the city center,Location is the best. Close to many factory outlet and restaurant.,"July 26, 2024"
25,121,Lady,Indonesia,Family with teens,Deluxe Room Twin,Stayed 1 night in July 2024,5.2,,Above average,"Kebersihan kamar oke, staf sangat kurang mau pakai fasilitas hotel gk ada pegawainya, sarapan kurang, kopi dll dlm kamar gk jelas merek apa, interior hotel kosong kurang menarik, karena ada acara semua hotel full kebagian ini dgn harga kamar harusnya jauh lebih murah","July 22, 2024"
25,122,HARUN,Indonesia,Couple,Superior Room Twin,Stayed 1 night in July 2024,8.0,Excellent,Hotel need maintenance,Everything looks old. The only new things are the passanger Lifts.,"July 09, 2024"
25,123,Benny,Indonesia,Family with young children,Superior Room Twin,Stayed 2 nights in July 2024,3.6,,Cukup,"Cukup sudah,","July 09, 2024"
25,124,Bisma,Indonesia,Family with young children,Superior Room King,Stayed 3 nights in June 2024,10.0,Exceptional,Love the place to stay in the center of the city.,"The location is very strategic, close to the shopping center, Dago, and also to the distro. The service is very friendly, and we have returned to stay here twice. Unfortunately, the hotel wifi is not strong and stable in the room, so my husband has to work near the lobby.","July 05, 2024"
25,125,Jerry,Indonesia,Couple,Superior Room Twin,Stayed 1 night in June 2024,9.6,Exceptional,Old hotel with Very Friendly Staffs,"Need revamp here and there. for example, electric cords near bed are needed. Hidden light button behind the bed. But for the price, we get the best value, and the staffs are excellent.","July 02, 2024"
26,126,Joshua,Indonesia,Family with teens,Superior Room King,Stayed 2 nights in March 2024,8.0,Excellent,Old hotel in great area.,"My most memorable facts about this hotel is i can go shopping to 3 different shopping malls without driving. All of them are between walking distance. The other thing is they only have one elevator for such a wide floor, which will take quite a walk if you get the farthest room. Looks like they have another elevator on the other but it was not available or under renovation during my stay. Breakfast is good and nice. If you need something else that is not available, you can go across the street for more local culinary.","July 01, 2024"
26,127,Ferry,Indonesia,Couple,Superior Room King,Stayed 1 night in June 2024,8.4,Excellent,nice,Nice,"June 27, 2024"
26,128,Dhinissa,Indonesia,Family with young children,Executive Room King,Stayed 2 nights in July 2023,9.2,Exceptional,Exceptional,"I'm travelling with kids and elderly. Request for room not too far from lift but i can't get it. I got the room at the back. And the shower in my room also broken. this is my first bad experience stay here, prevoliously I really enjoy to stay here, becaus it greqt locati9n in city center. Near the Dept store, and many culinary.","June 26, 2024"
26,129,Peter,Indonesia,Family with young children,Superior Room King,Stayed 1 night in June 2024,8.0,Excellent,Old hotel,"The blanket was not so clean. It made my sister felt itchy. Location wise, it is just the opposite of Riau Junction so it's quite convenient.","June 25, 2024"
26,130,Indra,Indonesia,Family with young children,Executive Room King,Stayed 2 nights in June 2024,10.0,Exceptional,Perfect choice for family with young children,"I reserved an executive room with a generously sized space and a large bed, perfect for accommodating two toddlers. The hotel's location is extremely convenient, situated behind Bandung Indah Plaza (BIP) Dago and across from the Riau Junction supermarket, making it easy to get around. The parking area is very spacious, and the breakfast offerings are both extensive and delicious. The staff members are friendly, and the stay was quite pleasant overall.","June 18, 2024"
27,131,Dhanang,Indonesia,Couple,Superior Room Twin,Stayed 2 nights in May 2024,8.8,Excellent,Bisa ditingkatkan,Perlu banyak peremajaan,"June 17, 2024"
27,132,nurili,Malaysia,Family with teens,Deluxe Room Twin,Stayed 1 night in May 2024,9.6,Exceptional,Cozy hotel,Near bandung indah plaza and riau junction. Have a small pool. Room a bit run down but clean. Breakfast spread quite good,"June 01, 2024"
27,133,Annisa,Indonesia,Couple,Superior Room King,Stayed 2 nights in May 2024,10.0,Exceptional,Old but Gold,"(+) Hotel sudah terlihat tua namun terkesan vintage karena fasilitas yang masih mumpuni, kebersihan baik, staff yang sangat ramah & helpful, pilihan breakfast yang cukup beragam & enak, lokasi pun sangat trategis namun tidak bising. High value for money, menurut saya rate murah namun bisa dapat fasilitas & pelayanan yang cukup mewah. (-) timing menginap kurang pas, karena lift sedang rusak & diperbaiki. jadi harus naik tangga darurat dari basement. Definitely will come back when I visit Bandung.","June 01, 2024"
27,134,Rozana,Brunei Darussalam,Couple,Deluxe Room Twin,Stayed 2 nights in May 2024,10.0,Exceptional,Santika Bandung,"Love it here. Old building, yes..but its well kept clean n tidy. Staff are excellent. Malls are nearby. Mosque just opposite the hotel. Breakfast spread are good enough for us. For sure will stay here again if we come to Bandung again. Thank you.","May 30, 2024"
27,135,Muhammad,Indonesia,Couple,Deluxe Room Twin,Stayed 2 nights in May 2024,8.8,Excellent,All good,"Nice hotel, all is good","May 25, 2024"
28,136,Reksa,Indonesia,Couple,Superior Room Twin,Stayed 1 night in May 2024,10.0,Exceptional,Good,Good at all,"May 20, 2024"
28,137,Hidayat,Indonesia,Couple,Superior Room King,Stayed 1 night in May 2024,9.6,Exceptional,Excelent,Willing to stay again when I travel to Bandung,"May 20, 2024"
28,138,Jesy,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in May 2024,5.6,,Above average,"Book melalui agoda, dikategorikan hotel bintang 4 di agoda namun menurut saya itu misleading. Kamar memang luas namun krg nyaman utk istirahat, kasur & bantal krg empuk, suara org di hallway terdengar sgt jelas. Breakfast bukan standar bintang 4. Handuk sudah usang berwarna keabuan. Overall buat keluarga saya tdk sesuai ekspektasi.","May 18, 2024"
28,139,frank,Thailand,Couple,Deluxe Room King,Stayed 3 nights in May 2024,6.4,Good,My 3 day stay,"Needs stronger Wifi that cuts out many times and weak signal, need small gym,","May 17, 2024"
28,140,Mario,Indonesia,Business traveler,Deluxe Room King,Stayed 1 night in May 2024,8.0,Excellent,"Very Friendly and Nice Staff, So Far OK to stay here","The room was big, i booked for King Size but the reception ask me they have only twins, He was supperb and humble very good explanation and detailed, I received my room on 2PM, it was great, rarely i have room when i visit Bandung on 4 - 5 PM even Hotel International, but in here i have spacious room on time, Thank you to Pak Wandi. The breakfast not make sense with the price, variaty of food so fair, the fruit not fresh and the local selection just one menu. The Fried Rice was good and the restaurant waiter quite helpfull. Recomendation stay for 2-3 days visited Bandung.","May 16, 2024"
29,141,Esther,Indonesia,Family with teens,Superior Room Twin,Stayed 2 nights in May 2024,9.2,Exceptional,Best location,"Location wise is superb, very close to everywhere. Room is spacious, breakfast so so, swimming pool so so","May 16, 2024"
29,142,Esther,Indonesia,Family with teens,Superior Room Twin,Stayed 2 nights in May 2024,9.2,Exceptional,Best location,"Location wise is superb, close to everywhere. Room is spacious, breakfast so so, swimming pool so so","May 16, 2024"
29,143,Young,Indonesia,Solo traveler,Superior Room King,Stayed 1 night in September 2023,9.2,Exceptional,Pleasent stay,Location is nice. Stafs very helpful. Very clean and rooms are spacious and clean even lil bit old.,"May 14, 2024"
29,144,Lathifa,Indonesia,Couple,Superior Room King,Stayed 2 nights in May 2024,10.0,Exceptional,Lengkap dan Affordable,"Puassss sekali menginap disini 2 malam, sarapan enak, kamar bagus bersih, parkir luas nyaman.. akan kembali kesini kalau ke Bandung","May 12, 2024"
29,145,Jesy,Indonesia,Family with teens,Executive Room King,Stayed 1 night in May 2024,5.6,,Above average,"Book via Agoda, menginap 1 malam, di Agoda dikategorikan sebagai hotel bintang 4. Mohon maaf menurut saya tidak masuk kategori hotel bintang 4. Kamar memang luas namun sayang building kurang terawat. Bangunan tua, handuk putih sudah berwarna keabuan & jahitan pinggir handuk sudah ada yg lepas. Penerangan kurang. Kamar kurang kedap krn suara lalu lalang & teriakan ank2 di lorong kamar terdengar jelas. Proses cek in & cek out cukup cepat. Breakfast biasa namun omellete hari itu dibuat sesuai ekspektasi.","May 11, 2024"
