page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
189,1882,Arga,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in December 2021,10,Exceptional,Lokasi strategis,"Lokasi strategis, makanan enak, kamar bersih",19-Dec-21
189,1883,Arga,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in December 2021,10,Exceptional,Bersih,"Hotelnya bersih, lokasi strategis",18-Dec-21
189,1884,Arga,Indonesia,Business traveler,Deluxe Room Queen,Stayed 1 night in December 2021,10,Exceptional,Lokasi strategis,"Lokasi strategis, bersih, makanan enak",18-Dec-21
189,1885,hendri,Indonesia,Family with young children,,Stayed 1 night in January 2021,9.2,Exceptional,bagus,baik,18-Dec-21
189,1886,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
189,1887,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
189,1888,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
189,1889,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
189,1890,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
190,1891,Sisca,Indonesia,Family with young children,,Stayed 2 nights in July 2021,7.6,Very good,Kualitas turun???,"Dibandingkan pertama kali kesana, santika bogor ini menurun bgt kualitasnya. Sumpah sih. agak kecewa. dari segi kamar terutama, udah harus revitalisasi biar bisa ttp keren kayak dulu. dari staff ramaah dan helpfull sih, kolam renangnya bersih bgt, foto2 di kolamnya kayak lagi di bali gitu.",10-Dec-21
190,1892,Risca,Indonesia,Family with teens,,Stayed 1 night in October 2021,10,Exceptional,lokasi strategis,"lokasi nyambung mall, bersih, dikasih air minum 4 botol, kolam renangnya ternyata ga terlalu besar, tapi bersih, menu sarapannya ok, cuma liftnya agak kecil, jadi agak nunggu lama. overall Ok sih.",5-Oct-21
190,1893,YEDI,Indonesia,Couple,Superior Room Queen,Stayed 2 nights in September 2021,7.2,Very good,Libur di bogor,Lokasi strategis di jantung kota bogor dan staff yg ramah.,29-Sep-21
190,1894,Krisma,Indonesia,Family with young children,,Stayed 2 nights in May 2021,7.2,Very good,Hotel Dalam Mall,"Enak di hotel ini karena nempel sama mall. Jd kl mau main ke mall, tinggal cusss...",15-Sep-21
190,1895,Tia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in August 2020,6.8,Good,cukup memuaskan,cukup memuaskan dan terima kasih.,9-Jun-21
190,1896,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
190,1897,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
190,1898,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
190,1899,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
190,1900,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
191,1901,cika,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in January 2021,6.8,Good,Hotel udah agak lama,"Sepenilaian saya si ini hotel biasa aja menang karna akses yg langsung ke mall botani aja utk fasilitas kurang, kolam renang 'b' aja, breakfast soso la, kamar lumayan. Sepertinya emang udh agak lama hotel ini.",14-Feb-21
191,1902,arief,Indonesia,Family with teens,,Stayed 2 nights in January 2021,10,Exceptional,Staycation Saat Pandemi,"Alhamdulillah pilihan tepat menginap di Santika Bogor saat pandemi. Setiap pintu masuk hotel dijaga ketat dengan prokes. Mulai dari wajib memakai masker, lalu membasuh tangan dengan hand sanitizer, cek suhu, telapak sepatu/sandal disemprot desinfektan. Di resepsionis juga disediakan masker dan sarung tangan plastik. Didalam kamar disediakan sendok plastik dan gelas plastik sekali pakai yang dikemas sedemikian rupa sehingga terlihat higienis. Saat sarapan, kursi makan juga diatur sehingga berjarak antara satu dengan yang lain. Selain hotel yang nyaman, stafnya juga sangat ramah. Bravo Hotel Santika Bogor, sukses terus ya. Semoga pandemi ini segera berakhir, aamiin.",4-Feb-21
191,1903,citra,Indonesia,Business traveler,,Stayed 3 nights in January 2021,9.2,Exceptional,Good Hotel dan Lokasi strategis,Hotelnya letaknya strategis sekali namun sayang makanannya kurang rasa dan kamar mandi umum lantai 3 kurang bersih. sedangkan yang lainnya cukup baik,30-Jan-21
191,1904,Erry,Indonesia,Business traveler,,Stayed 1 night in January 2021,10,Exceptional,Pilihan terbaik,"Mungkin orang orang berpikir bila akan menginap di Suatu tempat atau daerah akan mempertimbangkan untuk mencari tempat yang pas, strategis, mudah kemana mana bagus tetapi murah. Bila orang melihat hotel santika pasti langsung berpikiran kalau hotel ini mahal. Bila dibandingkan dengan hotel hotel lain saya rasa tidak beda jauh. Coba dipikirkan, ada hotel yang lokasinya di dekat dengan mall terbaik dan terlengkap di bogor. Sehingga kita bisa mudah untuk mencari keperluan kita juga sambil bersantai dengan keluarga anda. Hanya di hotel santika inilah kelebihan dari smua hotel yang ada di bogor ini. Dengan harga terjangkau, aksesnya mudah untuk kemana mana apabila ingin berwisata di bogor. Transportasinya pun mudah dan lengkap. Hanya santika lah bagi saya tempat yang benar benar membantu dan memudahkan pekerjaan saya dalam melakukan bisnis dengan teman teman saya yang tinggal di daerah bogor ini.",10-Jan-21
191,1905,Laksmi,Indonesia,Family with teens,Superior Room Queen,Stayed 1 night in December 2020,6.4,Good,Good,"Kamar cenderung suram ,mungkin karena warna furniture terlalu butek ataupun monoton dan juga pecahayaan kurang . Sehingga saat malam hari terasa sangat suram . Untuk sarapan menu terbatas dan kekurangan staf yang melayani",27-Dec-20
191,1906,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
191,1907,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
191,1908,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
191,1909,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
191,1910,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
192,1911,Amanda,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in December 2020,9.6,Exceptional,Liburan,"Pelayanannya dari staf ramah, cepat dalm check in jd kita tdk lama menunggu diloby, sayangnya wifi nya pas pagi mati smpe siang, kolam renangnya cetek jd enk utk bawa anak2 tdk perlu khawatir bisa main air sendiri, breakfast makannya enk2, sayang menu variasi nya tdk bnyk, kamrnya cukup luas, ada connecting door nya.",21-Dec-20
192,1912,Noerhayati,Indonesia,Solo traveler,,Stayed 1 night in October 2020,6.4,Good,Good,kebersihan harus di tingkatkan,16-Dec-20
192,1913,deny,Indonesia,Couple,Superior Room Twin,Stayed 1 night in October 2020,8.8,Excellent,Excellent,"Pelayanan staf hotel cukup baik dan ramah. Hanya ada 2 poin yg perlu ditambahkan, kualitas layanan wifi yg kurang optimal dan pelayanan free parking saat check out mesti jeli, krn case wkt staycation kemaein, mesti bolak balik buat ambil cap stampel free parking ke hotel. Selebihnya cukup puas.",31-Oct-20
192,1914,Roby,Indonesia,Family with young children,,Stayed 1 night in September 2020,6.8,Good,Kurang staf,Karena kurang staf jadi pelayanan kurang maksimal,21-Sep-20
192,1915,Emir,Indonesia,Couple,Superior Room Queen,Stayed 1 night in January 2020,8,Excellent,Hotel di Jantung Kota,"Hotelnya terletak di berdampingan dengan mall, sayangnya tidak ada akses langsung ke mall melainkan harus keluar dulu. Parkirnya terbatas dan berbagi dengan mall sehingga tidak mudah mencari parkir sendiri harus denganbantuan Valet Service. Lokasinya di tengah kota sehingga dan dekat dengan pusat belanja dan obyek wisata Kebun Raya, Musium Zoologi dan China Town, Staf nya ramah dan helpful namun tempat makan paginya tidak terlalu luas dan makanannya kurang bervariasi",23-Aug-20
192,1916,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
192,1917,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
192,1918,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
192,1919,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
192,1920,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
193,1921,Ferry,Indonesia,Family with young children,,Stayed 1 night in August 2020,9.6,Exceptional,Semua baik hanya ?,Pada saat kami sampai begitu reservasi ternyata menunggu hingga satu jaman lebih kami menunggu.... Untuk yang lain semuanya baik. Terima kasih,20-Aug-20
193,1922,Lely,Indonesia,Couple,Deluxe Room Queen,Stayed 2 nights in July 2020,9.6,Exceptional,"Saya sangat menyukai hotel ini dalam semua services nya,terutama dalam sisi proteksi atas covid-19.","Best location,facilities and hospitality.",26-Jul-20
193,1923,Sujito,Indonesia,Family with teens,,Stayed 1 night in July 2020,8,Excellent,Bagus tapi perlu improvement lagi,"Menurut saya lokasi sangat strategis, ditengah kota dan deket kebon raya bogor. Saya menginap dg keluarga di Sweet Room karena full katanya shg di upgrade di kelas President Room. Ruangan besar dan cukup nyaman, namun beberapa hal yg bikin tidak nyaman, antara lain utk sekelas ruangan ini : blm terlihat adanya kemewahan fasilitas, layar TV dg gambar yg jelek, bintik2 dan goyang, perlu ganti provider yg lbh baik karena tampilannya sangat buruk dan kelihatan kuno, AC ruangan jg kelihatan dah kuno shg harus panggil petugas krn kurang dingin, fasilitas yg ada sperti welcome drink or free bufee drink jg nggak ada. Ketiga kedatangan kami karena banyak bawa perlengkapan koper tanya CS ada porter or office boy gak di bilang gak ada, tapi ternyata ada security yg bantu gak sinkron dg petugas CS. Saya book lewat agoda dan book dg 3 dewasa spertinya harga sdh include karena lbh mahal dibanding yg 2 person. Tapi nyatanya tetap harus nambah Biaya utk sarapan pagi. Tolong diperbaiki lg layananny",26-Jul-20
193,1924,Gunawan,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in March 2020,8,Excellent,Good location,"Secara umum hotel cukup bagus, terutama lokasi yang strategis, terhubung ke mall, dekat pintu masuk kebun raya , susasan disekitar yang cukup bagus",15-Mar-20
193,1925,Dinda,Indonesia,Business traveler,Superior Room Twin,Stayed 2 nights in February 2020,10,Exceptional,Lokasi strategis,"Lokasi sangat strategis karena dekat pintu tol sehingga tidak perlu merasakan kemacetan kota bogor. Terletak di samping mall botani square dan ada pintu penghubung langsung ke mall, memudahkan pengunjung untuk mencari makanan. Kamar tipe superior cukup luas dan nyaman, breakfast cukup enak hanya restonya agak kecil.",29-Feb-20
193,1926,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
193,1927,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
193,1928,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
193,1929,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
193,1930,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
194,1931,citra,Indonesia,Family with young children,Superior Room Twin,Stayed 2 nights in December 2019,6.4,Good,Lumayan Lah Hotelnya,"saya lihat hotel ini selalu penuh, seharusnya kebersihan dan pelayanan harus ditingkatkan.",18-Jan-20
194,1932,ichwan,Indonesia,Family with teens,,Stayed 1 night in December 2019,8,Excellent,Very good,"Secara umum Baik, namun perlu di perhatikan kondisi AC nya kurang dingin.",30-Dec-19
194,1933,Dian,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in December 2019,9.2,Exceptional,Exceptional,"Overall ok, hanya waktu . check in aja yang agak lama (mgk karna saya booked kamarnya agak banyak). Thank You Santika Hotel Bogor :)",30-Dec-19
194,1934,Dian,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in December 2019,9.6,Exceptional,Exceptional,"Hanya 1 kekurangannya, waktu check in yg ckp lama.",29-Dec-19
194,1935,Astrid,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in December 2019,8.4,Excellent,Staycation semalam di santika,"Kesan pertamanya ribet bgd mau masuk parkir, krn memang sengaja berkendara motor menghindari kemacetan kota bogor. Parkir motor dibelakang, jd harus muter jauh utk masuk lokasi & parkirnya pun di basement nya Mall botani square jadi ga bisa langsung masuk hotel, harus melalui Mall dulu. Kesan kedua, cek in cepat walau kondisi di meja resepsionis penuh org yg cek in. Mungkin krn sy sdh booking lama, jd kamar sudah siap. Namun malah terlihat seperti staf resepsion jadi buru2, ga fokus melayani sy. Tidak ada informasi apa2 yg diberika sehingga sy harus bertanya dl mengenai breakfast, & parkir yg dikenakan tarif. Sampai2 mau pulang baru tau kalau ada akses wifi yg bisa dipakai, biasanya dihotel lain selalu diinfo pd saat cek in disini sama sekali tdk diinfo. Kesan ketiga, kamar deluxe dgn ranjang queen nya so nice, luas & ada sofa bed yg bisa dipakai tidur anak balita kami. Hanya perlu diperhatikan kelengkapan kamar seperti tisue yg mungkin terlewat utk disiapkan Kesan keempat, breakfast juga tidak diinfo mengenai tambahan biaya anak kami yg masih 5th Kesan kelima, ternyata ada kids activity yg diadakan di tiap weekend. Beruntung nya anak kami bisa ikut & menjadi salah satu yg mendapat bingkisan Kesimpulannya adalah hotel yg cukup baik, mungkin lain kali akan kembali dgn menggunakan mobil",27-Dec-19
194,1936,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
194,1937,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
194,1938,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
194,1939,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
194,1940,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
195,1941,Adhitya,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in November 2019,10,Exceptional,Luar Biasa,"Hotel ini sungguh luar biasa. Kamarnya bersih, fasilitas lengkap, menu sarapan juga komplit.",25-Nov-19
195,1942,citra,Indonesia,Family with young children,Executive Queen,Stayed 2 nights in September 2019,9.6,Exceptional,Good Hotel,"Hotelnya sangat bagus, bersih dan strategic",20-Nov-19
195,1943,bugi,Indonesia,Family with teens,Executive Queen,Stayed 2 nights in November 2019,10,Exceptional,Santika hotel bogor Sangat rekomended,"Tempat yg nyaman dengan pelayanan yg prima dan memuaskan,dengan akses mudah dan mall Dkt dengan hotel.sangat rekomended",13-Nov-19
195,1944,Shandy,Indonesia,Couple,DOUBLE SUPERIOR - BED AND BREAKFAST,Stayed 1 night in November 2019,8.4,Excellent,"Ramah, kamar yang bersih, dan fasilitas yang oke","Kebaikan: Check in cepat, breakfast cukup enak, kamar bersih, pelayanan ramah dan profesional. Kekurangan: Hal yang lucu ketika kartu TRUST (kartu member belanja di Farmers dan Ranch Market) tiba2 hilang dari dalam kamar ketika minta pembersihan kamar. Mungkin dikiranya kartu itu semacam kartu ATM atau kartu kredit. Setelah sy melaporkan hal ini ke bagian pembersihan, kartu ini dikembalikan esok siang nya kepada saya. (Karena mungkin bukan kartu ATM ya...) Satu hal yang membuat hotel ini bagus adalah lokasi hotel ini terhubung langsung dengan pusat perbelanjaan. Sekian dan terima kasih",12-Nov-19
195,1945,Peny,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in December 2018,8.8,Excellent,Hotel yang bagus,"Hotelnya bagus, resepsionis ramah, semua bagus. Makanan banyak pilihan akan tetapi jika makanan kosong tidak cepat di isi kembali, sepertinya kekurangan karyawan restaurant",7-Nov-19
195,1946,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
195,1947,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
195,1948,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
195,1949,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
195,1950,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
196,1951,Sanah,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in October 2019,8.8,Excellent,Hotel nyaman,Saya keluarga dgn anak Kecil... Merasa nyaman di hotel... kebersihan ok 👍🏻,19-Oct-19
196,1952,Jemmy,Indonesia,Family with teens,Deluxe Room Twin,Stayed 2 nights in September 2019,6.8,Good,"Hotel sangat strategis, berhubungan langsung dengan mall botani square..sayang harga kamar mahal, ..","Kamar kurang bersih, seprei udah ngga putih bersih, suara antar kamar kedengaran, toilet ngga ada bidet. Perlengkapan mandi biasa saja. Penanganan masalah memuaskan.",24-Sep-19
196,1953,sugiato,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in September 2019,8.4,Excellent,Excellent,AC tetap di perhatikan,16-Sep-19
196,1954,Bangun,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in June 2019,8,Excellent,satu malam tidak cukup,"pertama sampai di hotel memiliki kesan yang luar biasa,,, lokasi yang baik dekat dengan mal kebersihan cukup baik... untuk fasilitas kolam renang juga mantap. santika sangat terkenal dengan beragaman sarapanya yang pasti enak... untuk staf saya merasa kurang ramah .. bagian fo, tempat sarapan, kolam renang, mungkin karena libur lebaran ramai tamu mereka kelelahan sehingga ya biasa saja, tapi untuk satpamnya sangat baik dan ramah.",2-Sep-19
196,1955,Charles,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in June 2019,9.6,Exceptional,Perfect!!,"Pelayanan bagus, kamar luas dan bersih, utk swimming pool juga sangat bagus.. lokasi bersebelahan dengan botani square jadi akses utk makan dan hiburan sangat dekat. Minus: lokasi parkir memusingkan dan lift utk customer sangat kecil dan terbatas sehingga ketika mau turun/naik ke kamar/lobby membutuhkan waktu yg cukup lama",1-Jul-19
196,1956,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
196,1957,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
196,1958,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
196,1959,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
196,1960,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
197,1961,Soerti,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in May 2019,7.6,Very good,lokasi strategis dekat ke tol,sangat merekomendasikan untuk wisatawan bisnis,16-May-19
197,1962,bugi,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in April 2019,10,Exceptional,Rekomended,"Santika hotel bogor lokasi yg strategis dkt dengan mall,pelayanan sangat baik,kebersihan sangat baik,pokoknya sangat rekomended",29-Apr-19
