page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
59,294,APHRODITE,Indonesia,Family with teens,,Stayed 1 night in August 2013,9.3,Exceptional,A modern city hotel with special welcome snacks,"Stay only for 1 night during our overland trip to Jogjakarta, Santika Tasikmalaya gave us nice experience of hospitality. The children were happy with the welcome snacks. Located in the city center, easy to find. The hotel wifi is good enough. The surrounding is nice if you like traditional shops. The parking area is in the basement. For small city like Tasikmalaya, Santika is the best. Absolutely, we will go back to Santika...","August 19, 2013"
59,295,Irfan,Indonesia,Family with young children,,Stayed 4 nights in August 2013,8.0,Excellent,the best hotel in Tasikmalaya,"stay at the hotel Santika was pleasant, comfortable and the location close to shopping areas","August 17, 2013"
60,296,Andri,Indonesia,Family with young children,,Stayed 1 night in March 2013,10.0,Exceptional,Best Hotel in Tasikmalaya,Can not say anything... I always stay in this hotel whenever I traveling to Tasikmalaya. Friendly staff and very helpful. Keep up the good work... :),"July 10, 2013"
60,297,Dian,Indonesia,Couple,,Stayed 1 night in June 2013,8.0,Excellent,Nice and comfort,"The hotel is very new, cozy and very comfortable room. The staff very friendly and helpful.","July 03, 2013"
60,299,Wedha,Indonesia,Business traveler,,Stayed 2 nights in May 2013,8.7,Excellent,Very nice,Please always check the battery on the front door lock,"June 04, 2013"
60,300,Louay,France,Family with young children,,Stayed 1 night in May 2013,8.3,Excellent,1 night and quite suprised by the quality !,"Brand New Hotel and clean, comfortable, high standard room for such affordable price. Great Place to stay.","June 02, 2013"
61,302,seli,Indonesia,Family with young children,,Stayed 1 night in March 2013,8.0,Excellent,luxury hotel with great mountain view,"the room is clean and luxury, and the breakfast room is near to the swimming pool so you can breakfast while your children swim. And the breakfast buffet is various, so you can choose what you really want to eat, nice hotels in tasikmalaya city so far.","May 14, 2013"
61,303,Wendy,Indonesia,Family with teens,,Stayed 1 night in May 2012,7.7,Very good,Centrally located hotel,"Good, clean & comfortable rooms. Near good restaurants. Possibly one of the best hotels in Tasikmalaya.","April 26, 2013"
61,305,Jon,United States,Couple,,Stayed 1 night in April 2013,9.7,Exceptional,Great Hotel! Very helpful staff. Pool is awesome!,We had a wonderful time at Santika. Upon check-in I casually mentioned that it was my wife's birthday the following day. We were pleasantly surprised at breakfast with a very big birthday cake while the staff sang happy birthday. Thanks Santika Tasikmalaya for making my wife's special day even sweeter.,"April 08, 2013"
62,308,merlina,,Business traveler,,Stayed 1 night in March 2013,8.7,Excellent,"Good Location, Good Service and Good Rooms.","As I enter Tasikmalaya City, only found this hotel is the best in Town, with warm greetings, welcome drinks, good service, good rooms, nice and tidy. Design : Modern Minimalis Thank you Santika","March 07, 2013"
62,309,Williams,Indonesia,Business traveler,,Stayed 1 night in December 2012,8.0,Excellent,Lovey hotel,"We stayed in this hotel during our short bussiness trip. We really like the hotel because of the location and the reasonable price.This our 3rd stay in this hotel. Last December, we recommended the hotel to our sister and she also like her stay there. Room is however quite small. Staff are friendly. Will definitely come back here","March 01, 2013"
62,310,martin,Indonesia,Family with teens,,Stayed 1 night in February 2013,8.7,Excellent,lovely hotel with ethnic,"This hotel gives you good service, very good breakfast. And the quality add this hotel makes you feel cozy","February 22, 2013"
63,311,Zein,Indonesia,Family with young children,,Stayed 1 night in March 2012,7.3,Very good,oasis in the desert,"i won't find any difficulty to find accommodation in tasikmalaya anymore, good hotel, good hospitality, close to supermarket.","February 21, 2013"
63,312,Amir,Malaysia,Solo traveler,,Stayed 1 night in January 2013,7.7,Very good,new hotel in town,"Fresh modern look, cosy restaurant and very friendly staff.","February 12, 2013"
63,313,saamah,Singapore,Family with young children,,Stayed 2 nights in December 2012,9.3,Exceptional,"lovely hotel, good customer service","i would like to recommend this hotel,good location..near shopping ctr, restaurant if u prefer ampera food, good bfast serving","January 30, 2013"
63,314,Ahmad,Indonesia,Business traveler,,Stayed 1 night in November 2012,8.3,Excellent,Best in Town Hotel,It's a very good hotel to stay since we cant find any other hotel with the same quality with Santika. Very recommended for businessman or family.,"January 22, 2013"
63,315,Ade,Indonesia,Family with teens,,Stayed 1 night in December 2012,8.0,Excellent,New Hotel - best one in town,"The hotel is still new, clean and tidy. Perfect for family as well. Confirmed as the best hotel in Tasikmalaya for now.","January 13, 2013"
64,316,Susan,Indonesia,Couple,,Stayed 1 night in December 2012,8.3,Excellent,Best Hotel in Tasik,"For those whose traveling with or without family to tasikmalaya, Hotel Santika is the best place to stay. Clean, modern design and the place is in the city. NICE Experience!","January 11, 2013"
64,317,ekandari,Indonesia,Family with young children,,Stayed 1 night in December 2012,8.3,Excellent,"lovely hotel, great view and services","we enjoy staying in this hotel. since this is a new hotel, the room and the entire hotels are very clean and comfortable. we can have breakfast in the pool side.","January 10, 2013"
64,318,Dadan,Indonesia,Family with teens,,Stayed 1 night in December 2012,9.7,Exceptional,Lovely hotel and great location,"Hotel location is in the heart of the city. you can go by walk to some places of interest. Parking area is big, security is good, food and beverage are good, The hotel price is acceptable compared to the services that we got.","January 04, 2013"
64,319,Daniel,Indonesia,Business traveler,,Stayed 1 night in December 2012,10.0,Exceptional,Lovely hotel,"It's a very good hotel to stay.. very recommended all crew all very friendly. and when we want some thing like taxi, they will help you to tell the driver for the cost. and when you need something you can just come to the receptionist and they will help us as good as they can for example when i need a travel to go back to bandung they help me very fast.","December 24, 2012"
64,320,Daniel,Indonesia,Business traveler,,Stayed 2 nights in November 2012,10.0,Exceptional,Lovely hotel and service very excelent nice,overall it's a great place to stay in tasikmalaya.,"December 06, 2012"
65,321,Carolyn,New Zealand,Family with teens,,Stayed 1 night in November 2012,9.7,Exceptional,A lovely oasis in Tasik,"We were a large family group cycling through West Java. This hotel was a pleasure to stay at. Clean, modern, lovely rooms and very friendly staff. They even helped to organise somewhere and someone to clean the bikes.","November 30, 2012"
65,322,TJATUR,Indonesia,Couple,,Stayed 1 night in November 2012,8.3,Excellent,loveely hotel and service with smile,Quite a pleasant stay at Hotel Santika Tasikmalaya this,"November 12, 2012"
65,323,shinta,Indonesia,Couple,,Stayed 1 night in October 2012,9.0,Exceptional,good hotel and service with smile,a good hotel with big nice room and great location although have a small parking spaces. good service and food.,"October 17, 2012"
65,324,Jeffry,Indonesia,Business traveler,,Stayed 1 night in October 2012,8.0,Excellent,Cleanlines hotel,"it is nice hotel, and i think this is the only one good hotel at tasik malaya, it is clean and locating in the midle of city tasikmalaya.. nice hotel for bussiness hotel and also for leisure perhaps.. i like the hotel, and when i come back, i will stay at this hotel again. thank you santika.","October 07, 2012"
65,325,SUMARNI,Indonesia,Family with young children,,Stayed 1 night in September 2012,7.3,Very good,Family Hotel,This is ours family hotel .Everytime we visit Tasikmalaya we always stayed in this hotel.,"October 06, 2012"
66,326,abdullah,Saudi Arabia,,,Stayed 1 night in September 2012,9.0,Exceptional,"Very nice hotel , clean , good service, the best",", Nice hotel, quiet, new, good service, good food, the best hotel in town The only thing that i did not like is : when i asked for extra sheet and blanket they gave me one only while i have three kids","September 24, 2012"
66,327,Palupi,Indonesia,Family with teens,,Stayed 1 night in August 2012,9.0,Exceptional,"Perfect location, newly and clean hotel","Room are clean and neat, location in the middle of town easy to acces everywhere, many kind of breakfast menu. Swimming pool not so big but my children enjoy it. The only minus things maybe we can hear any voice from outside room.","September 04, 2012"
66,328,donny,Indonesia,Family with young children,,Stayed 1 night in August 2012,9.7,Exceptional,good hotel,"The hotel is quite nice and comfortable, in addition to its location in the city center so it's easy to go everywhere. Swimming pool enough for children to play. In particular there is no charge for parking.","August 30, 2012"
66,329,Herianto,Indonesia,Family with young children,,Stayed 1 night in August 2012,7.0,Very good,Warm hotel and Nice swimming poll,"I Will go to This hotel again If we go to Tasikmalaya, near ATM and wet market. My son love it there.","August 25, 2012"
66,330,Rheni,Indonesia,Family with young children,,Stayed 2 nights in August 2012,6.7,Good,"fancy-looking hotel, a bit overpriced","It was an okay hotel, could be a lot better though considering the price we paid for. We had a deluxe room and it was spacious. The free wifi connection is a plus. On the down side, elevators were slow and could only take about 6 adults at a time, so when the hotel is packed it would takes a while to get up/down. Room service was disappointing because there was very little choice of food and we waited for 1.5 hours for our fried rice and chicken. For taste, I'd give 6/10. For breakfast, there was a lot variety of food. Overall, we think the hotel is a bit overpriced for the quality of service they provide.","August 25, 2012"
67,331,mohammad,Indonesia,Group,,Stayed 1 night in February 2012,8.0,Excellent,nice hotel in the centre of the town,"the hotel is new, and strategically located. recommended.","August 03, 2012"
67,332,hans,Netherlands,Family with teens,,Stayed 1 night in July 2012,8.7,Excellent,"Very nice hotel, great staff","very nice and new hotel with nice rooms all the modcons. all staff was pleasant, polite and helpfull. the driver of the hotelcar drove me to the railway- and busstation and helped me arrange onward travel. he also drove us to the busstation next day. both trips were courtesy of the hotel. good breakfast, with a wide choice of western and indonesian fare.","July 18, 2012"
