ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review
REV-000146,Agoda,Hotel Santika Bandung,2024-05-07,"Almost all services are good, nice staf, especially miss Azizah, from resto, she is so helpfull.. Thank you."
REV-000147,Agoda,Hotel Santika Bandung,2024-05-05,Nice hotel.. thanks agoda
REV-000148,Agoda,Hotel Santika Bandung,2024-04-21,Was a long time back since I have not been stay in this property but location wise very nice and nearby every good spot in Bandung.
REV-000149,Agoda,Hotel Santika Bandung,2024-03-05,"Hotel recomended..Bersih, nyaman, staf2 nya ramah2 semua. Dan yang utama, makanannya enak2 semua."
REV-000150,Agoda,Hotel Santika Bandung,2024-03-01,"Strategic location with many outlets, very clean rooms, complete facilities, very friendly staff.. Highly recommended, reasonable price.."
REV-000151,Agoda,Hotel Santika Bandung,2024-02-27,The food is average The room is not clean
REV-000152,Agoda,Hotel Santika Bandung,2024-02-16,"really good location, spacy room, variative on breakfast menu and comfortable for family. The staff also nice and helpful. Thanks yooo!"
REV-000153,Agoda,Hotel Santika Bandung,2024-02-13,I love this hotel
REV-000154,Agoda,Hotel Santika Bandung,2024-02-12,"3hari 2malam stay di Santika. Dpt kamar depan kolam renang persis. Anak saya hepi banget. Kamar nya bersih, luas, staff Nya ramah2. Sarapan nya juga enak enak banget... Tirai kamar nya tipe yg black out. Seharian di kamar juga betah banget. Bener2 puas banget nginep di Santika Bandung. Love it"
REV-000155,Agoda,Hotel Santika Bandung,2024-02-12,strategis dan kamar nya bersih
REV-000156,Agoda,Hotel Santika Bandung,2024-02-04,Exelent service
REV-000157,Agoda,Hotel Santika Bandung,2024-02-03,"My experience was so great staycation at Santika Hotel, Riau. Near of culinary spot, near of retail. The hotel also clean and well maintained. Just need to adjust your air conditioner more cool in room of 3rd floor and adjust bed more large for twin bed. Thanks"
REV-000158,Agoda,Hotel Santika Bandung,2024-02-01,"Lumayan untuk hotel lama, fasilitas masih bagus dan lokasi yang cukup strategis"
REV-000159,Agoda,Hotel Santika Bandung,2024-01-31,"This hotel has reasonable price, good location with many choice of affordable restaurants and grocery store. Helpful staff. Room need to be upgraded. Overall enjoy stay here."
REV-000160,Agoda,Hotel Santika Bandung,2024-01-14,Nice hotel and strategic location.
REV-000161,Agoda,Hotel Santika Bandung,2024-01-10,Breakfast good taste 👍
REV-000162,Agoda,Hotel Santika Bandung,2024-01-07,"The hotel location was good. There is BIP just beside it and many shops can be found around. There is also a pharmacy and hospital nearby. The room was a little small for 3 adults, as expected for a 2 pax room. The room was looking old and the ac can’t really be felt. The hotel should really upgrade their facilities. The breakfast spread was very good. The staff were friendly and helpful. One downside is that all non smoking rooms are located on the first floor, near the swimming pool area. Hence, it gets noisy during the day. I wish they have non smoking rooms on level 2 and 3 too. Apart from that, the hotel is good."
REV-000163,Agoda,Hotel Santika Bandung,2024-01-05,Bintang 3 rasa bintang 5. Luar biasa disini memuaskan
REV-000164,Agoda,Hotel Santika Bandung,2023-12-31,Nice nd clean room with best rain shower
REV-000165,Agoda,Hotel Santika Bandung,2023-12-30,The hotel has good location. There is a supermarket across thee hotel and there are lot of street food near the hotel. The hotel building is an old building but they have good maintenance so the hotel building still good and clean.
REV-000166,Agoda,Hotel Santika Bandung,2023-12-30,"Santika Bandung has really strategic location, near cafes and restaurants at Riau Street so it won't be hard to look for foods, the room is spacious, clean, AC is working properly. However, when we checked in, it's a bit short-staffed. we waited for 1 hour for our room to be ready and when we checked the rooms, the wall in one of our rooms were damaged and there was one technician painted the damaged wall but the front office staffs didn't tell us before that one of our rooms has problem or even offered a new room for us. so we asked if it's possible to get a new room because we think it won't be comfortable with the newly-painted wall's smell. they said they were fully occupied and they will inform us if we can get a new room. we waited for around 30 mins then luckily the staff said that we can get a new room and it's quite spacious and near the swimming pool, however since it's near the swimming pool, it's a bit noisy, you can hear people talking, laughing clearly. but overall it was good. thank you"
REV-000167,Agoda,Hotel Santika Bandung,2023-12-29,bagus
REV-000168,Agoda,Hotel Santika Bandung,2023-12-29,"Good service, good location, good food with different menu everyday, a little bit noisy bcos located at the main road"
REV-000169,Agoda,Hotel Santika Bandung,2023-12-26,"I have been in a business trip on Bandung on mid of December 2023, so the place is actually is very nice, located on Jl Sumatera which is on a side of Jl Riau, it easily to find some restaurant of cafes. The building is not new like on Santila Pasir Kaliki but the cleanliness of the room is great, the room also spacious even on the lowest room type. The breakfast menus not so many and could be improved in the future. Overall staying in Santika Jl Sumatera is good if you looking for hotel in the heart of Bandung and it will be more worth to price if booked on low season."
REV-000170,Agoda,Hotel Santika Bandung,2023-12-24,"This is not the first time I have stayed here, but this time I am a bit disappointed. Firstly, I was given a room at the far back, the light switch is broken, the bathroom light does not work in the shower area, and when using the shower, both the regular and rain showers operate simultaneously. The food, as usual, is always delicious; however, the rest is not a problem. Perhaps I was just unlucky to get a room like this. And we got free dinner this time. I don't why we got free dinner, but it's for all hotel guests staying that night. Keep good work!"
REV-000171,Agoda,Hotel Santika Bandung,2023-12-17,"Good hotel, value for money (with online booking Agoda), located in the middle of Bandung city, clean, good services from the staff."
REV-000172,Agoda,Hotel Santika Bandung,2023-12-14,Air cond not cold as normal AC the staff to check but still not cold.
REV-000173,Agoda,Hotel Santika Bandung,2023-12-05,"For General, the Hotel is recomended.,good location in the middle of the city."
REV-000174,Agoda,Hotel Santika Bandung,2023-12-04,"Tengah kota, dekat bip"
REV-000175,Agoda,Hotel Santika Bandung,2023-11-16,"Luar biasa tapak tilas dibandung setelah 30 tahun dan menginap dihotel yg telah berdiri lama masih ok banget, recommend banget. Hanya makanan saja yg harus lebih ditingkatkan lagi"
REV-000176,Agoda,Hotel Santika Bandung,2023-11-13,"Ketiga kalinya menginap di Santika Hotel Bandung, yang kedua kali diberikan FREE upgrade kamar. Memilih hotel Santika karena lokasi nya yang strategis , berseberangan dengan Riau Junction, tempat membeli segala kebutuhan sehari-hari, cukup berjalan kaki menuju Factory Outlet yang berjejer di sepanjang jl Riau. Kondisi kamar cukup bersih, kolam renang bersih. Tersedia juga mini gym room. Untuk yang harapkan simple stay (tidur-breakfast-berenang), tempat ini cukup nyaman."
REV-000177,Agoda,Hotel Santika Bandung,2023-11-12,Good hotels
REV-000178,Agoda,Hotel Santika Bandung,2023-11-04,"because its position is in the middle of the city, surrounded by many offices and shopping places, restaurants, hang out areas, and city parks."
REV-000179,Agoda,Hotel Santika Bandung,2023-10-20,"Strategic location, friendly staff, delicious food, adequate facilities"
REV-000180,Agoda,Hotel Santika Bandung,2023-10-08,Sangat direkom untuk nginap di sini
REV-000181,Agoda,Hotel Santika Bandung,2023-09-16,"Cukup puas bermalam di hotel santika ini, kamarblias dan bersih, tempat parkir yang memadai serta lokasi yang strategis"
REV-000182,Agoda,Hotel Santika Bandung,2023-09-04,"Good location. Old Hotel but still well maintain. Near street food, behind a mall which made it quite convenient, factory outlets, shopping, cafes & restaurants. Has a gym (bit old equipment), pool, buffet breakfast (wide spread but a bit too much of local food). Pool on 2nd floor which is kind of nice. Room has a kettle, fridge, safe, TV. Staff polite. Will come back again some day."
REV-000183,Agoda,Hotel Santika Bandung,2023-08-08,"Location, breakfast, facilities are superb. It is more interesting if they can provide iron together."
REV-000184,Agoda,Hotel Santika Bandung,2023-06-07,"I was given a noisy room, near to central AC blower"
REV-000185,Agoda,Hotel Santika Bandung,2023-05-13,"Closed by with attractions, factorys outlet, cullinary"
REV-000186,Agoda,Hotel Santika Bandung,2023-05-07,Great location for those who wants to explore Bandung city. The location is very near to the Aryaduta Hotel (just opposite from its exit gate). The road at the front of the hotel has 2 ways (not 1 way) so its easy for us to access the hotel. Hotel Santika is an old hotel but still maintained. The room is spacious however all of its furniture must be renovated also its facilities. The breakfast had limited options however the taste was quiet good. The car parking area at the basement has big lane but limited parking spaces.
REV-000187,Agoda,Hotel Santika Bandung,2023-04-28,Ok
REV-000188,Agoda,Hotel Santika Bandung,2023-03-27,"I booked 2 rooms but couldn't get the connecting room because it was still being cleaned, no problem, there are still other rooms available. The breakfast has many variations and is delicious. The location is very good, close to shopping malls and factory outlets. So far so good, I will come back here if I go to Bandung again."
REV-000189,Agoda,Hotel Santika Bandung,2023-03-23,Thanks to hotel Santika Bandung 👍
REV-000190,Agoda,Hotel Santika Bandung,2023-03-21,Room is spacious enough for the 3 of us.. Breakfast is good.. Lift is a bit slow though.. I have always loved tho stay around here so yeah location is good for me..
REV-000191,Agoda,Hotel Santika Bandung,2023-03-19,My most favourite hotel since I was a kid. Lokasi superb Kamar superb Pelayanan superb
REV-000192,Agoda,Hotel Santika Bandung,2023-01-03,"Nice location, near to supermarket, cafes and restaurant. But the hotel is so old and the elevator not in good condition. Standar breakfast"
REV-000193,Agoda,Hotel Santika Bandung,2022-12-29,The facility and the food taste are below standard
REV-000194,Agoda,Hotel Santika Bandung,2022-12-15,"There was a slight miscommunication when we arrived because we had previously requested a large bed due to bringing a baby, but we were given a twin bed. However, the hotel took responsibility in a friendly manner by upgrading our room to one level above, with facilities that matched its class. Service was good, and the location was also strategic, close to restaurants and a supermarket. Recommended for family vacations to stay there."
REV-000195,Agoda,Hotel Santika Bandung,2022-12-14,Old fashioned hotel but still well maintained. 1 uncomfortable thing is the sewage system needs to be refurbish as the smell is up to bathroom. I bought refreshing odor to refresh the bathroom.
REV-000196,Agoda,Hotel Santika Bandung,2022-12-08,Old hotel with good location
REV-000197,Agoda,Hotel Santika Bandung,2022-11-12,"This's one of the best hotel in Bandung, you've to stay here :))"
REV-000198,Agoda,Hotel Santika Bandung,2022-11-05,Great location well appointed freindly helpful staff just a great place to stay
REV-000199,Agoda,Hotel Santika Bandung,2022-10-21,Old hotel but still good
REV-000200,Agoda,Hotel Santika Bandung,2022-08-20,Very Recomended
REV-000201,Agoda,Hotel Santika Bandung,2022-07-10,Hot water faucet not well adjusted causes no hot water come drom the shower sprinkler.
REV-000202,Agoda,Hotel Santika Bandung,2022-06-03,location near mall and central city of bdg
REV-000203,Agoda,Hotel Santika Bandung,2022-05-19,Most Best Hotel in Town
REV-000204,Agoda,Hotel Santika Bandung,2022-05-17,Great hotel with best prices
REV-000205,Agoda,Hotel Santika Bandung,2022-05-07,"Functional hotel, best location, not too crowded"
REV-000206,Agoda,Hotel Santika Bandung,2022-04-06,Located in the heart city of Bandung near commercial area (jl. Riau) and Mall.
